#ID	genome_anti_hits	prophage_hits	pBGC_hits	pBGC_types	coordinates	genome_length	name
GCF_003726935.1_ASM372693v1_genomic	5	5	0	-	-	0	NZ_CP033577.1 Vibrio mediterranei strain 117-T6 chromosome 1, complete sequence
GCF_003798405.1_ASM379840v1_genomic	7	4	0	-	-	0	NZ_CP033711.1 Yersinia pseudotuberculosis strain FDAARGOS_582 chromosome, complete genome
GCF_003812685.1_ASM381268v1_genomic	1	1	0	-	-	0	NZ_CP033810.1 Streptococcus sp. FDAARGOS_520 chromosome, complete genome
GCF_003812325.1_ASM381232v1_genomic	2	3	0	-	-	0	NZ_CP033742.1 Citrobacter freundii strain FDAARGOS_550 chromosome, complete genome
GCF_003812225.1_ASM381222v1_genomic	6	5	0	-	-	0	NZ_CP033866.1 Acinetobacter sp. FDAARGOS_494 chromosome, complete genome
GCF_003798445.1_ASM379844v1_genomic	6	4	0	-	-	0	NZ_CP033715.1 Yersinia pseudotuberculosis strain FDAARGOS_580 chromosome, complete genome
GCF_003798425.1_ASM379842v1_genomic	8	5	0	-	-	0	NZ_CP033713.1 Yersinia pseudotuberculosis strain FDAARGOS_581 chromosome, complete genome
GCF_003812785.1_ASM381278v1_genomic	2	0	0	-	-	0	NZ_CP033842.1 Cutibacterium acnes strain FDAARGOS_503 chromosome, complete genome
GCF_003812525.1_ASM381252v1_genomic	1	10	0	-	-	0	NZ_CP033736.1 Proteus vulgaris strain FDAARGOS_556 chromosome, complete genome
GCF_003812665.1_ASM381266v1_genomic	1	3	0	-	-	0	NZ_CP033787.1 Enterococcus faecalis strain FDAARGOS_528 chromosome, complete genome
GCF_003812805.1_ASM381280v1_genomic	1	2	0	-	-	0	NZ_CP033822.1 Streptococcus agalactiae strain FDAARGOS_512 chromosome, complete genome
GCF_003812825.1_ASM381282v1_genomic	1	1	0	-	-	0	NZ_CP033837.1 Fusobacterium necrophorum strain FDAARGOS_565 chromosome, complete genome
GCF_003812605.1_ASM381260v1_genomic	7	0	0	-	-	0	NZ_CP033760.1 Chryseobacterium indologenes strain FDAARGOS_537 chromosome, complete genome
GCF_003798345.1_ASM379834v1_genomic	7	1	0	-	-	0	NZ_CP033696.1 Yersinia pestis strain FDAARGOS_602 chromosome, complete genome
GCF_003812305.1_ASM381230v1_genomic	1	0	0	-	-	0	NZ_CP033740.1 Enterococcus sp. FDAARGOS_553 chromosome, complete genome
GCF_003812725.1_ASM381272v1_genomic	3	6	0	-	-	0	NZ_CP033815.1 Streptococcus pyogenes strain FDAARGOS_514 chromosome, complete genome
GCF_003812505.1_ASM381250v1_genomic	2	1	0	-	-	0	NZ_CP033732.1 Staphylococcus hominis strain FDAARGOS_575 chromosome, complete genome
GCF_003812345.1_ASM381234v1_genomic	2	3	0	-	-	0	NZ_CP033744.1 Citrobacter freundii strain FDAARGOS_549 chromosome, complete genome
GCF_003812425.1_ASM381242v1_genomic	2	1	0	-	-	0	NZ_CP033782.1 Staphylococcus epidermidis strain FDAARGOS_529 chromosome, complete genome
GCF_003812265.1_ASM381226v1_genomic	7	1	0	-	-	0	NZ_CP033730.1 Achromobacter denitrificans strain PheN1 chromosome, complete genome
GCF_003812205.1_ASM381220v1_genomic	6	8	0	-	-	0	NZ_CP033862.1 Acinetobacter sp. FDAARGOS_560 chromosome, complete genome
GCF_003798225.1_ASM379822v1_genomic	7	3	0	-	-	0	NZ_CP033699.1 Yersinia pestis strain FDAARGOS_601 chromosome, complete genome
GCF_003812705.1_ASM381270v1_genomic	8	0	0	-	-	0	NZ_CP033811.1 Chryseobacterium arthrosphaerae strain FDAARGOS_519 chromosome, complete genome
GCF_003812385.1_ASM381238v1_genomic	4	1	0	-	-	0	NZ_CP033768.1 Acinetobacter baumannii strain FDAARGOS_533 chromosome, complete genome
GCF_003813065.1_ASM381306v1_genomic	0	1	0	-	-	0	NZ_CP033841.1 Bifidobacterium breve strain FDAARGOS_561 chromosome, complete genome
GCF_003798265.1_ASM379826v1_genomic	21	2	0	-	-	0	NZ_CP033705.1 Burkholderia pseudomallei strain FDAARGOS_592 chromosome 1, complete sequence
GCF_003812065.1_ASM381206v1_genomic	3	5	0	-	-	0	NZ_CP033754.1 Acinetobacter baumannii strain FDAARGOS_540 chromosome, complete genome
GCF_003798245.1_ASM379824v1_genomic	24	6	0	-	-	0	NZ_CP033703.1 Burkholderia pseudomallei strain FDAARGOS_593 chromosome 1, complete sequence
GCF_003798365.1_ASM379836v1_genomic	22	2	0	-	-	0	NZ_CP033701.1 Burkholderia pseudomallei strain FDAARGOS_594 chromosome 1, complete sequence
GCF_003812865.1_ASM381286v1_genomic	8	0	0	-	-	0	NZ_CP033828.1 Chryseobacterium indologenes strain FDAARGOS_510 chromosome, complete genome
GCF_003813985.1_ASM381398v1_genomic	2	0	0	-	-	0	NZ_CP033897.1 Corynebacterium geronticis strain W8 chromosome, complete genome
GCF_003798205.1_ASM379820v1_genomic	8	1	0	-	-	0	NZ_CP033690.1 Yersinia pestis strain FDAARGOS_603 chromosome, complete genome
GCF_003812245.1_ASM381224v1_genomic	5	4	0	-	-	0	NZ_CP033858.1 Acinetobacter sp. FDAARGOS_493 chromosome, complete genome
GCF_003814365.1_ASM381436v1_genomic	4	4	0	-	-	0	NZ_CP033907.1 Streptococcus pyogenes strain Duke-Large chromosome, complete genome
GCF_003814385.1_ASM381438v1_genomic	4	4	0	-	-	0	NZ_CP033908.1 Streptococcus pyogenes strain RLGH chromosome, complete genome
GCF_003812745.1_ASM381274v1_genomic	3	1	0	-	-	0	NZ_CP033831.1 Serratia sp. FDAARGOS_506 chromosome, complete genome
GCF_003813965.1_ASM381396v1_genomic	3	0	0	-	-	0	NZ_CP033896.1 Corynebacterium choanis strain 200CH chromosome, complete genome
GCF_003790525.1_ASM379052v1_genomic	4	8	0	-	-	0	NZ_CP033635.1 Escherichia coli isolate ECCNB12-2 chromosome, complete genome
GCF_003812165.1_ASM381216v1_genomic	12	3	0	-	-	0	NZ_CP033771.1 Pseudomonas aeruginosa strain FDAARGOS_532 chromosome, complete genome
GCF_003812985.1_ASM381298v1_genomic	4	3	0	-	-	0	NZ_CP033829.1 Stenotrophomonas maltophilia strain FDAARGOS_507 chromosome, complete genome
GCF_003812485.1_ASM381248v1_genomic	4	7	0	-	-	0	NZ_CP033869.1 Acinetobacter baumannii strain MRSN15313 chromosome, complete genome
GCF_003813085.1_ASM381308v1_genomic	5	2	0	-	-	0	NZ_CP033861.1 Alcaligenes faecalis strain FDAARGOS_491 chromosome, complete genome
GCF_003812365.1_ASM381236v1_genomic	12	1	0	-	-	0	NZ_CP033748.1 Burkholderia multivorans strain FDAARGOS_547 chromosome 1, complete sequence
GCF_003814005.1_ASM381400v1_genomic	2	2	0	-	-	0	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome
GCF_003721495.1_ASM372149v1_genomic	35	1	0	-	-	0	NZ_CP033581.1 Streptomyces sp. ADI95-16 chromosome, complete genome
GCF_003815615.1_ASM381561v1_genomic	4	0	0	-	-	0	NZ_CP033914.1 Chryseobacterium shandongense strain G0239 chromosome, complete genome
GCF_003812905.1_ASM381290v1_genomic	11	6	0	-	-	0	NZ_CP033843.1 Pseudomonas aeruginosa strain FDAARGOS_501 chromosome, complete genome
GCF_003812885.1_ASM381288v1_genomic	11	5	0	-	-	0	NZ_CP033833.1 Pseudomonas aeruginosa strain FDAARGOS_571 chromosome, complete genome
GCF_003812085.1_ASM381208v1_genomic	3	4	0	-	-	0	NZ_CP033756.1 Klebsiella pneumoniae strain FDAARGOS_566 chromosome 1, complete sequence
GCF_003812185.1_ASM381218v1_genomic	6	3	0	-	-	0	NZ_CP033817.1 Klebsiella aerogenes strain FDAARGOS_513 chromosome, complete genome
GCF_003815655.1_ASM381565v1_genomic	7	0	0	-	-	0	NZ_CP033917.1 Chryseobacterium sp. G0201 chromosome, complete genome
GCF_003813165.1_ASM381316v1_genomic	0	2	0	-	-	0	NZ_CP033885.1 Lactobacillus brevis strain LMT1-73 chromosome, complete genome
GCF_003812585.1_ASM381258v1_genomic	12	2	0	-	-	0	NZ_CP033745.1 Burkholderia multivorans strain FDAARGOS_548 chromosome 1, complete sequence
GCF_003790485.1_ASM379048v1_genomic	5	8	0	-	-	0	NZ_CP033625.1 Klebsiella pneumoniae strain 4743 chromosome, complete genome
GCF_003816015.1_ASM381601v1_genomic	1	0	0	-	-	0	NZ_CP033933.1 Chryseobacterium haifense strain G0079 chromosome, complete genome
GCF_003815695.1_ASM381569v1_genomic	9	0	0	-	-	0	NZ_CP033920.1 Chryseobacterium carnipullorum strain G0188 chromosome, complete genome
GCF_003815715.1_ASM381571v1_genomic	6	0	0	-	-	0	NZ_CP033922.1 Chryseobacterium sp. G0162 chromosome, complete genome
GCF_003815895.1_ASM381589v1_genomic	2	0	0	-	-	0	NZ_CP033928.1 Chryseobacterium indoltheticum strain G0211 chromosome, complete genome
GCF_003815915.1_ASM381591v1_genomic	1	0	0	-	-	0	NZ_CP033929.1 Chryseobacterium indoltheticum strain ATCC 27950 chromosome, complete genome
GCF_003815735.1_ASM381573v1_genomic	7	0	0	-	-	0	NZ_CP033923.1 Chryseobacterium nakagawai strain G0041 chromosome, complete genome
GCF_003814345.1_ASM381434v1_genomic	6	4	0	-	-	0	NZ_CP032566.1 Yersinia pseudotuberculosis strain IP2666pIB1 chromosome, complete genome
GCF_003827735.1_ASM382773v1_genomic	4	2	0	-	-	0	NZ_CP033505.1 Staphylococcus aureus strain ATCC BAA-39 chromosome, complete genome
GCF_003813005.1_ASM381300v1_genomic	12	3	0	-	-	0	NZ_CP033832.1 Pseudomonas aeruginosa strain FDAARGOS_505 chromosome, complete genome
GCF_003815635.1_ASM381563v1_genomic	4	0	0	-	-	0	NZ_CP033915.1 Chryseobacterium shandongense strain G0207 chromosome, complete genome
GCF_003815755.1_ASM381575v1_genomic	11	0	0	-	-	0	NZ_CP033925.1 Chryseobacterium lactis strain G0197 chromosome, complete genome
GCF_003827915.1_ASM382791v1_genomic	4	2	0	-	-	0	NZ_CP033865.1 Staphylococcus aureus strain FDAARGOS_504 chromosome, complete genome
GCF_003850245.1_ASM385024v1_genomic	4	0	0	-	-	0	NZ_CP031015.1 Microbacterium sp. ABRD_28 chromosome, complete genome
GCF_003815815.1_ASM381581v1_genomic	17	0	0	-	-	0	NZ_CP033911.1 Mycobacterium avium subsp. paratuberculosis strain MAPK_JB16/15 chromosome, complete genome
GCF_003815795.1_ASM381579v1_genomic	17	0	0	-	-	0	NZ_CP033910.1 Mycobacterium avium subsp. paratuberculosis strain MAPK_CN4/13 chromosome, complete genome
GCF_003812925.1_ASM381292v1_genomic	5	4	0	-	-	0	NZ_CP033844.1 Klebsiella oxytoca strain FDAARGOS_500 chromosome, complete genome
GCF_003812105.1_ASM381210v1_genomic	5	6	1	bacteriocin	4694025-4740775	5423408	NZ_CP033777.1 Klebsiella pneumoniae strain FDAARGOS_531 chromosome, complete genome
GCF_003815675.1_ASM381567v1_genomic	7	0	0	-	-	0	NZ_CP033918.1 Chryseobacterium sp. G0186 chromosome, complete genome
GCF_003815935.1_ASM381593v1_genomic	9	0	0	-	-	0	NZ_CP033930.1 Chryseobacterium indologenes strain H5559 chromosome, complete genome
GCF_003815855.1_ASM381585v1_genomic	9	0	0	-	-	0	NZ_CP033921.1 Chryseobacterium carnipullorum strain F9942 chromosome, complete genome
GCF_003815955.1_ASM381595v1_genomic	8	0	0	-	-	0	NZ_CP033931.1 Chryseobacterium bernardetii strain H4638 chromosome, complete genome
GCF_003815875.1_ASM381587v1_genomic	11	0	0	-	-	0	NZ_CP033924.1 Chryseobacterium lactis strain KC_1864 chromosome, complete genome
GCF_003815775.1_ASM381577v1_genomic	7	0	0	-	-	0	NZ_CP033926.1 Chryseobacterium joostei strain DSM 16927 chromosome, complete genome
GCF_003815835.1_ASM381583v1_genomic	4	0	0	-	-	0	NZ_CP033912.1 Chryseobacterium shandongense strain H5143 chromosome, complete genome
GCF_003816035.1_ASM381603v1_genomic	17	0	0	-	-	0	NZ_CP033909.1 Mycobacterium avium subsp. paratuberculosis strain MAPK_JJ1/13 chromosome, complete genome
GCF_003815975.1_ASM381597v1_genomic	8	1	0	-	-	0	NZ_CP033932.1 Chryseobacterium bernardetii strain G0229 chromosome, complete genome
GCF_003813025.1_ASM381302v1_genomic	13	11	0	-	-	0	NZ_CP033835.1 Pseudomonas aeruginosa strain FDAARGOS_570 chromosome, complete genome
GCF_003812625.1_ASM381262v1_genomic	4	3	0	-	-	0	NZ_CP033762.1 Escherichia coli strain FDAARGOS_536 chromosome, complete genome
GCF_003813045.1_ASM381304v1_genomic	9	3	0	-	-	0	NZ_CP033838.1 Burkholderia dolosa strain FDAARGOS_562 chromosome 1, complete sequence
GCF_003812845.1_ASM381284v1_genomic	6	6	0	-	-	0	NZ_CP033824.1 Klebsiella sp. FDAARGOS_511 chromosome, complete genome
GCF_003815995.1_ASM381599v1_genomic	4	1	0	-	-	0	NZ_CP033934.1 Chryseobacterium balustinum strain KC_1863 chromosome, complete genome
GCF_003813125.1_ASM381312v1_genomic	1	5	0	-	-	0	NZ_CP033888.1 Lactobacillus plantarum strain LMT1-48 chromosome, complete genome
GCF_003850345.1_ASM385034v1_genomic	13	3	0	-	-	0	NZ_CP027707.1 Pseudomonas chlororaphis subsp. piscium strain DSM 21509 chromosome, complete genome
GCF_003850445.1_ASM385044v1_genomic	12	1	0	-	-	0	NZ_CP027736.1 Pseudomonas chlororaphis subsp. piscium strain PCL1391 chromosome, complete genome
GCF_003812125.1_ASM381212v1_genomic	7	5	0	-	-	0	NZ_CP033795.1 Bacillus sp. (in: Bacteria) strain FDAARGOS_527 chromosome, complete genome
GCF_003850465.1_ASM385046v1_genomic	12	3	0	-	-	0	NZ_CP027737.1 Pseudomonas chlororaphis subsp. piscium strain PCL1607 chromosome, complete genome
GCF_003850485.1_ASM385048v1_genomic	13	1	0	-	-	0	NZ_CP027738.1 Pseudomonas chlororaphis subsp. piscium strain ChPhzS135 chromosome, complete genome
GCF_003850365.1_ASM385036v1_genomic	15	3	0	-	-	0	NZ_CP027709.1 Pseudomonas chlororaphis subsp. piscium strain ATCC 17809 chromosome, complete genome
GCF_003850385.1_ASM385038v1_genomic	15	3	0	-	-	0	NZ_CP027708.1 Pseudomonas chlororaphis subsp. piscium strain ATCC 17411 chromosome, complete genome
GCF_003850405.1_ASM385040v1_genomic	12	5	0	-	-	0	NZ_CP027710.1 Pseudomonas chlororaphis subsp. piscium strain SLPH10 chromosome, complete genome
GCF_003850425.1_ASM385042v1_genomic	12	3	0	-	-	0	NZ_CP027735.1 Pseudomonas chlororaphis subsp. piscium strain DTR133 chromosome, complete genome
GCF_003850505.1_ASM385050v1_genomic	12	2	0	-	-	0	NZ_CP027740.1 Pseudomonas chlororaphis subsp. piscium strain ChPhzS140 chromosome, complete genome
GCF_003850525.1_ASM385052v1_genomic	12	2	0	-	-	0	NZ_CP027711.1 Pseudomonas chlororaphis subsp. piscium strain ChPhzTR44 chromosome, complete genome
GCF_003850545.1_ASM385054v1_genomic	17	3	0	-	-	0	NZ_CP027705.1 Pseudomonas sp. CMR5c chromosome, complete genome
GCF_003850585.1_ASM385058v1_genomic	13	2	0	-	-	0	NZ_CP027739.1 Pseudomonas chlororaphis subsp. piscium strain ToZa7 chromosome, complete genome
GCF_003851145.1_ASM385114v1_genomic	11	1	0	-	-	0	NZ_CP027714.1 Pseudomonas chlororaphis strain ATCC 17415 chromosome, complete genome
GCF_003850605.1_ASM385060v1_genomic	11	2	0	-	-	0	NZ_CP027713.1 Pseudomonas chlororaphis strain TAMOak81 chromosome, complete genome
GCF_003851165.1_ASM385116v1_genomic	13	1	0	-	-	0	NZ_CP027715.1 Pseudomonas chlororaphis subsp. aurantiaca strain M12 chromosome, complete genome
GCF_003813145.1_ASM381314v1_genomic	3	7	0	-	-	0	NZ_CP033884.1 Escherichia coli strain 50579417 chromosome, complete genome
GCF_003850565.1_ASM385056v1_genomic	16	2	0	-	-	0	NZ_CP027706.1 Pseudomonas sp. CMR12a chromosome, complete genome
GCF_003812145.1_ASM381214v1_genomic	5	5	0	-	-	0	NZ_CP033800.1 Enterobacter roggenkampii strain FDAARGOS_523 chromosome, complete genome
GCF_003812945.1_ASM381294v1_genomic	3	9	0	-	-	0	NZ_CP033850.1 Escherichia coli strain FDAARGOS_497 chromosome, complete genome
GCF_003851205.1_ASM385120v1_genomic	13	3	0	-	-	0	NZ_CP027741.1 Pseudomonas chlororaphis subsp. aurantiaca strain 449 chromosome, complete genome
GCF_003851265.1_ASM385126v1_genomic	13	2	0	-	-	0	NZ_CP027744.1 Pseudomonas chlororaphis subsp. aurantiaca strain M71 chromosome, complete genome
GCF_003851285.1_ASM385128v1_genomic	13	3	0	-	-	0	NZ_CP027745.1 Pseudomonas chlororaphis subsp. aurantiaca strain K27 chromosome, complete genome
GCF_003851225.1_ASM385122v1_genomic	14	2	0	-	-	0	NZ_CP027743.1 Pseudomonas chlororaphis subsp. aurantiaca strain CW2 chromosome, complete genome
GCF_003851705.1_ASM385170v1_genomic	11	2	0	-	-	0	NZ_CP027728.1 Pseudomonas sp. R2-37-08W chromosome, complete genome
GCF_003851305.1_ASM385130v1_genomic	13	1	0	-	-	0	NZ_CP027717.1 Pseudomonas chlororaphis subsp. aurantiaca strain PCM 2210 chromosome, complete genome
GCF_003851385.1_ASM385138v1_genomic	13	2	0	-	-	0	NZ_CP027722.1 Pseudomonas chlororaphis subsp. aureofaciens strain C50 chromosome, complete genome
GCF_003851345.1_ASM385134v1_genomic	14	1	0	-	-	0	NZ_CP027718.1 Pseudomonas chlororaphis subsp. aurantiaca strain Q16 chromosome, complete genome
GCF_003851425.1_ASM385142v1_genomic	13	1	0	-	-	0	NZ_CP027748.1 Pseudomonas chlororaphis subsp. aureofaciens strain ChPhzS23 chromosome, complete genome
GCF_003851525.1_ASM385152v1_genomic	11	3	0	-	-	0	NZ_CP027757.1 Pseudomonas synxantha strain R2-4-08W chromosome, complete genome
GCF_003851745.1_ASM385174v1_genomic	11	2	0	-	-	0	NZ_CP027730.1 Pseudomonas sp. R3-52-08 chromosome, complete genome
GCF_003851585.1_ASM385158v1_genomic	13	2	0	-	-	0	NZ_CP027724.1 Pseudomonas orientalis strain L1-3-08 chromosome, complete genome
GCF_003851645.1_ASM385164v1_genomic	14	3	0	-	-	0	NZ_CP027726.1 Pseudomonas orientalis strain R4-35-08 chromosome, complete genome
GCF_003851405.1_ASM385140v1_genomic	13	3	0	-	-	0	NZ_CP027747.1 Pseudomonas chlororaphis subsp. aureofaciens strain 66 chromosome, complete genome
GCF_003851685.1_ASM385168v1_genomic	11	2	0	-	-	0	NZ_CP027727.1 Pseudomonas sp. R5-89-07 chromosome, complete genome
GCF_003851605.1_ASM385160v1_genomic	14	4	0	-	-	0	NZ_CP027725.1 Pseudomonas orientalis strain R2-66-08W chromosome, complete genome
GCF_003851445.1_ASM385144v1_genomic	12	1	0	-	-	0	NZ_CP027750.1 Pseudomonas chlororaphis subsp. aureofaciens strain ChPhzS24 chromosome, complete genome
GCF_003851365.1_ASM385136v1_genomic	11	4	0	-	-	0	NZ_CP027719.1 Pseudomonas chlororaphis subsp. aureofaciens strain P2 chromosome, complete genome
GCF_003851555.1_ASM385155v1_genomic	11	5	0	-	-	0	NZ_CP027756.1 Pseudomonas synxantha strain R6-28-08 chromosome, complete genome
GCF_003851495.1_ASM385149v1_genomic	14	3	0	-	-	0	NZ_CP027755.1 Pseudomonas synxantha strain 2-79 chromosome, complete genome
GCF_003851785.1_ASM385178v1_genomic	13	1	0	-	-	0	NZ_CP027716.1 Pseudomonas chlororaphis strain Pb-St2 chromosome, complete genome
GCF_003851465.1_ASM385146v1_genomic	16	6	0	-	-	0	NZ_CP027754.1 Pseudomonas synxantha strain 30B chromosome, complete genome
GCF_003851865.1_ASM385186v1_genomic	12	1	0	-	-	0	NZ_CP027721.1 Pseudomonas chlororaphis subsp. aureofaciens strain ChPhzTR36 chromosome, complete genome
GCF_003852065.1_ASM385206v1_genomic	10	3	0	-	-	0	NZ_CP027729.1 Pseudomonas sp. R3-18-08 chromosome, complete genome
GCF_003852025.1_ASM385202v1_genomic	12	1	0	-	-	0	NZ_CP027758.1 Pseudomonas synxantha strain R2-54-08W chromosome, complete genome
GCF_003852045.1_ASM385204v1_genomic	12	1	0	-	-	0	NZ_CP027723.1 Pseudomonas orientalis strain 8B chromosome, complete genome
GCF_003851805.1_ASM385180v1_genomic	13	3	0	-	-	0	NZ_CP027742.1 Pseudomonas chlororaphis subsp. aurantiaca strain 464 chromosome, complete genome
GCF_003852235.1_ASM385223v1_genomic	11	3	0	-	-	0	NZ_CP027732.1 Pseudomonas sp. R4-35-07 chromosome, complete genome
GCF_003851925.1_ASM385192v1_genomic	12	2	0	-	-	0	NZ_CP027749.1 Pseudomonas chlororaphis subsp. aureofaciens strain ChPhzTR39 chromosome, complete genome
GCF_003851905.1_ASM385190v1_genomic	12	6	0	-	-	0	NZ_CP027720.1 Pseudomonas chlororaphis subsp. aureofaciens strain DSM 6698 chromosome, complete genome
GCF_003852255.1_ASM385225v1_genomic	11	3	0	-	-	0	NZ_CP027734.1 Pseudomonas sp. R1-43-08 chromosome, complete genome
GCF_003851835.1_ASM385183v1_genomic	15	2	0	-	-	0	NZ_CP027746.1 Pseudomonas chlororaphis subsp. aurantiaca strain DSM 19603 chromosome, complete genome
GCF_003851955.1_ASM385195v1_genomic	12	4	0	-	-	0	NZ_CP027751.1 Pseudomonas chlororaphis subsp. aureofaciens strain ChPhzTR18 chromosome, complete genome
GCF_003852005.1_ASM385200v1_genomic	12	1	0	-	-	0	NZ_CP027752.1 Pseudomonas chlororaphis subsp. aureofaciens strain ChPhzTR38 chromosome, complete genome
GCF_003852275.1_ASM385227v1_genomic	10	5	0	-	-	0	NZ_CP027733.1 Pseudomonas sp. R4-39-08 chromosome, complete genome
GCF_003855455.1_ASM385545v1_genomic	0	1	0	-	-	0	NZ_CP034044.1 Mycoplasma sp. 237IA chromosome, complete genome
GCF_003852295.1_ASM385229v1_genomic	10	2	0	-	-	0	NZ_CP027761.1 Pseudomonas sp. R11-23-07 chromosome, complete genome
GCF_003814405.1_ASM381440v1_genomic	0	0	0	-	-	0	NZ_CP028861.1 Borreliella garinii strain 20047 chromosome, complete genome
GCF_003851985.1_ASM385198v1_genomic	15	4	0	-	-	0	NZ_CP027753.1 Pseudomonas chlororaphis strain B25 chromosome, complete genome
GCF_003852335.1_ASM385233v1_genomic	10	1	0	-	-	0	NZ_CP027731.1 Pseudomonas sp. R2-60-08W chromosome, complete genome
GCF_003855475.1_ASM385547v1_genomic	0	0	0	-	-	0	NZ_CP034071.1 Helicobacter pylori strain Hpbs1 chromosome, complete genome
GCF_003852355.1_ASM385235v1_genomic	10	2	0	-	-	0	NZ_CP027759.1 Pseudomonas sp. R2-7-07 chromosome, complete genome
GCF_003850165.1_ASM385016v1_genomic	5	2	0	-	-	0	NZ_CP033946.1 Klebsiella pneumoniae subsp. pneumoniae strain ARLG-3135 chromosome, complete genome
GCF_003855175.1_ASM385517v1_genomic	4	3	0	-	-	0	NZ_CP034017.1 Neisseria gonorrhoeae strain FQ84 plasmid unnamed, complete sequence
GCF_003855195.1_ASM385519v1_genomic	4	3	0	-	-	0	NZ_CP034023.1 Neisseria gonorrhoeae strain FQ36 plasmid unnamed, complete sequence
